ID,Name
3725,T3 Arena
3726,Yunost Stadium
3727,Gigant Stadium
3728,Stade Guy Piriou
3729,LF Arena
3730,Estadio Olímpico del IND Managua
3731,Osvaldo Centioni
3732,Estadio La Asunción
3733,Estadio Emilio Fabrizzi
3734,Polideportivo Municipal
3735,Estadio 9 de Mayo
3736,Gerardo León Pozo
3737,Estadio Israel Barrios
3738,Carlos Salazar Hijo
3739,Estadio Pensativo
3740,Municipal de San Miguel Petapa
3741,Estadio Revolución
3742,David Cordón Hichos
3743,Marquesa de la Ensenada
3744,Estadio Los Cuchumatanes
3745,Euclides de Almeida
3746,Memminger Arena
3747,Estádio dos Eucaliptos
3748,Klostergårdens IP
3749,Estadio Mario Sebastián Diez
3750,Estádio João Marcatto
3751,Middelmors
3752,Estadio La Perrera
3753,Estadio Gunther Vogel
3754,Juan José Vázquez
3755,Yanji City Stadium
3756,Cizre İlçe
3757,Gorodeya Stadium
3758,La Visera de Cemento
3759,Dimotiko Stadio Korinthou
3760,Kapten I Wayan Dipta Stadium
3761,Estadio de Los Inmigrantes
3762,Estadio José María Olaeta
3763,Polideportivo 20 de Agosto
3764,Estadio de la Calle Carlos Arroyo
3765,Estadio Onofre Pirrone
3766,Estadio Carlos V
3767,Estadio General Manuel Belgrano
3768,Estadio Nuevo Rancho Grande
3769,Stade de Diaraf
3770,Parque 23 de Junio
3771,El Coloso
3772,La Florida
3773,Estadio Rubén Deras
3774,Ozyorny Stadium
3775,Complexo Desportivo Monte Da Forca
3776,Stade Nacional
3777,South Park Football Stadium
3778,Honda Miyakoda Soccer Stadium
3779,Oita Sports Park
3780,Taiyogaoka Stadium
3781,Shizuoka Ashitaka Athletic Stadium
3782,Seoul Olympic Stadium
3783,Ulsan Stadium
3784,Busan Gudeok Stadium
3785,Changwon Football Center
3786,Yongin Football Center
3787,Los Polvorines
3788,Cheonan Football Center
3789,Gyeongju Civic Stadium
3790,Estádio Floro de Mendonça
3791,Tuah Pahoe Stadium
3792,Estádio 22 de Junho
3793,Mokpo IFC
3794,Pocheon Stadium
3795,Hwaseong Sports Complex
3796,Jauzão
3797,Gimpo Stadium
3798,Gimhae Stadium
3799,Abilhão
3800,Stadio Alberto Vallefuoco
3801,Arena Oskarshamn
3802,Stade Communal
3803,Lystlunden
3804,Al-Dhaid Stadium
3805,Sportpark Denoek
3806,Municipal Stadium
3807,Municipal Stadium
3808,Idrettsparken
3809,Sportpark Terschueren
3810,Ekenäs Centrumplan
3811,Mikkelin Urheilupuisto
3812,Hietalahti Stadium
3813,Stade de Kervéguen
3814,Eskifjarðarvöllur
3815,Gróttuvöllur
3816,Kiviõli Stadium
3817,MFA Centenary Stadium
3819,Ítalo Mário Limongi
3820,Stradbrook Road
3821,Sportplatz Sollenau
3822,Stadium Liptovský Mikuláš
3823,Boovallen
3824,Värmdövallen
3825,Harlyckans IP
3826,Enskede IP
3827,Jernvallen
3828,Motala Idrottspark
3829,Akalla BP
3830,Alfredo de Castilho
3831,Barretão
3832,Bjerget
3833,Ismael Benigno
3834,Morenão
3835,Grorud stadion
3836,Halden Stadion
3837,"Næsby Stadion,"
3838,Estádio Zama Maciel
3839,Aluízio Ferreira de Oliveira
3840,Canarinho
3841,Ismail Xhemali Stadium
3842,Port Vila Municipal Stadium
3843,Sammy Ofer Stadium
3844,Stade Municipal du Faubourg de Verdun
3845,Sapele Stadium
3846,Byåsen Arena
3847,Nybergsund Stadion
3848,Sundby Idrætspark
3849,Riisvangen Stadion
3850,Middelfart Stadion
3851,Østerbro Stadium
3852,Espelundens Idrætsanlæg
3853,Esp Stadium
3854,Estádio General Sampaio
3855,Pereirão
3856,Flamarion Vasconcelos
3857,Estadio Defensores de Cambaceres
3858,Sportanlage Tierpark
3859,Sportpark Eschen-Mauren
3860,Sportanlage Sandreutenen
3861,Stade André Coël
3862,Sportzentrum Kalsdorf
3863,Sportpark St. Florian
3864,ATSV Arena
3865,Sportplatz Allerheiligen
3866,Stadion Birkenwiese
3867,Stadion Zaunergroup Wallern
3868,Waldstadion Hard
3869,Sportanlage Neumarkt
3870,Rheinaustadion
3871,Stadion Převýšov
3872,Štadión Sereď
3873,Šaľa Stadium
3875,Stadion 1. SK Prostějov
3876,Stadion Donja Bistra
3877,Městský Stadion Králův Dvůr
3878,Areál MFK Lokomotíva Zvolen
3879,Marin Anastasovici
3880,Stadion Lokomotiv
3881,Stadion Střelnice
3882,Salam Zgharta Stadium
3883,Stadion OSiR
3884,Bjønnes Stadion
3885,Roman Szumilas Stadium
3886,Stadion Miejski w Legionowie
3887,Stadion 1000-lecia
3888,Stadion MOSiR ul. Krakusa
3889,Stadion Miejski
3890,Bourda Cricket Ground
3891,Morenão
3892,Stadion Miejski
3893,Nasz stadion
3894,Stadion Znicza Pruszków
3895,Stadion Dordoy
3896,Estádio Governador Arnon de Melo
3897,Stadion Gospin dolac
3898,Borovište
3899,Igralište Blato
3900,Ter Elst Stadium
3901,Estádio JK
3902,Complexo Desportivo da Gafanha da Nazaré
3903,Navengantão
3904,Estádio Municipal Engenheiro Sílvio Henriques Cerv
3905,Estádio Da Liga
3906,Estádio do Café
3907,Estádio Maximino Porpino Filho
3908,Estádio Alfredo Leahy
3909,Sportpark Ter Specke
3910,Sportpark Craeyenhout
3911,Sportpark de Vlotter
3912,De Ebbenhorst
3913,Häcker-Wiehenstadion
3914,Stade Jaques Level
3915,Stade Fodé Wade
3916,Stade Théophile Hoarau
3917,Clube Esportivo Mauá
3918,Stadio Centro d'Italia – Manlio Scopigno
3919,Stade Bordeaux-Atlantique
3920,Donaustadion
3921,Stade Pierre Blouen
3922,Stade Massabielle
3923,Panoramastadion
3924,"Štadión MFK Skalica,"
3925,Erosi Manjgaladze Stadium
3926,Sapovnela Stadion
3927,Mikheil Meskhi Stadium
3928,La Mata
3929,Stadio Tonino Benelli
3930,Stadio Bruno Recchioni
3931,Stadio Nuovo Romagnol
3932,Ricciardelli
3933,Estadio Héroe de Nacozari
3934,Estadio Centenario LM
3936,Stadio Comunale
3937,Maesdu Park
3938,Kufstein Arena
3939,Čair Stadium
3940,Gradski stadion Resen
3941,Stadio Esseneto
3942,Stadio VIII Settembre di Frascati
3943,Stadio Comunale Chieri
3944,"Stadio Ferruccio Chittolina,"
3945,Steel Park
3946,Tameside Stadium
3947,Gallagher Stadium
3948,Hartsdown Park
3949,Treyew Road
3950,Stadio Comunale
3951,Stadio Comunale
3952,Stadio Cesin Bosia
3953,Zira Stadionu
3954,Stadion Braće Velašević
3955,Stadion Rudara
3956,Stadionul Sărata-Galbenă
3957,Municipal San Pedro
3958,Valle de las Cañas
3959,Señora de la Caridad
3960,Stade Paul Lignon
3961,Tema Sports Stadium
3962,Waldstadion Beeck
3963,Parque Oriental
3965,Lokomotiv Irkutsk
3966,Wuhua County Stadium
3967,Spartakovets imeni N.P. Starostina
3968,Estadi Municipal La Pobla
3969,Fram Stadion
3970,G'uzor Stadium
3971,Stadio Luigi Razza
3973,Árok utcai pálya
3974,Utenos stadionas
3975,Stadio Nicola Tubaldi
3976,Municipal Vieira do Minho
3978,Dario Ballotta
3979,Kozani Stadium
3980,Municipal de Garabito
3981,Andre Kamperveen Stadion
3982,Prison Oval
3983,Nea Alikarnassos Stadium
3984,Kristianstads IP
3985,Grigoris Afxentiou
3986,EN THOI Stadium
3987,Stade Ibn Batouta
3988,Honneur Stadium
3989,Urbieta
3990,Silvestre Carrillo
3991,Municipal de Lloseta
3992,La Hoya
3993,Estadio de Linarejos
3994,Sportpark De Zwaaier
3995,Stadionul Mircea Eliade
3996,General Gutiérrez
3997,Estadio César Muñoz
3998,"Estádio Municipal Salvador Russani,"
3999,Estádio Erich George
4000,Estadio BBVA Bancomer
4001,Sekondi-Takoradi Stadium
4002,Franco Riccardi
4003,Comunale
4004,Juici Patties Park
4005,National Stadium
4006,Arena do Jacaré
4007,Estadio Vivar Téllez
4008,Domingos Machado de Lima
4010,Stadionul Clinceni
4011,Municipal Stadium of Episkopi
4012,James M. Shuart Stadium
4013,Sparkassen-Arena
4014,Takhti Stadium (Anzali)
4015,Tam Kỳ
4016,Stadio Vito Simone Veneziani
4017,Ghadir Stadium
4019,Abu Walad
4020,Estadio IV Centenario
4021,Hogar de los Tigres
4022,Adolfo Osvaldo PIrola
4024,Stade de Kasserine
4025,Stade Municipal de Sidi Bouzid
4026,Stade de Ben Guerdane
4027,Stade de Campréal
4028,Västra Mark IP
4029,Estádio Municipal OH
4030,"Kırıkhan Şehir Stadyumu,"
4031,Sportforum Sojus 31
4032,Estádio Mário Cini
4033,Vefa Stadium
4034,Seyrantepe
4035,Muhsin Yazıcıoğlu Stadium
4036,Stadion Hitrec Kacian
4037,Pomorie Stadium
4038,Orcho Voyvoda
4039,Bahtoo Stadium
4040,Kyaut Tie Stadium
4041,Pamucni kombinat Jumko
4042,Stadio Lagator
4043,Stadion Pivare
4044,Al Hazm Club Stadium
4045,Stadionul Ion Comşa
4046,Stadionul Pojorâta
4047,Stade Henri Sylvoz
4048,Stade Youri-Gagarine
4049,Tai Po Sports Ground
4050,Športni park Zarica
4051,Stadio Francesco Pallozzi
4052,Hammer Hill Sports Ground
4054,Sveum Idrettspark
4055,Stade Municipal de Moirans
4056,Stadionul Știința
4057,Camp d'Esports d'Ordino
4058,Stade Laghouat Smail
4059,Stade Tahar Zoughari
4060,Stade Habib Bouakeul
4061,Stade Mustapha Tchaker
4062,José Arin
4063,Stade de Balmont
4064,Stade Michel-Hidalgo
4065,Stade Municipal Vitré
4066,Stade André Karman
4067,Stade Didier Deschamps
4068,Stade Charles Massot
4069,Stade Perruc
4070,Stade Delaune
4071,Heinrich-Langeloh-Platz
4072,Complexe Sportif Lucien Montagne
4073,Francisco Peraza
4074,Stadion am Schönbusch
4075,Sportplatz Spielberg
4076,Stade Denis Sassou Nguesso
4077,Nieuw Zuid
4078,Stadio Francesco Baracca
4079,Estadio Chorotega
4080,Nicolas Masis
4081,Cancha de Jicaral
4082,Andre Kamperveen Stadion
4083,Lakeside Stadium
4084,Sportpark Papendorp
4085,Al-Shabab Mubarak Alaiar Stadium
4086,Sportpark Zuid DVS '33
4087,Stadionul Ștrand
4088,Estadio Municipal de Ascó
4089,Stade du Schlossberg
4090,Estadio Cibao FC
4091,El Guiniguada
4092,Stadionul Clujana
4093,Stade Demba Diop
4094,Los Prados
4095,Turnbull Ground
4096,Spencer Stadium
4097,Sir Tom Finney Stadium
4098,Spiers and Hartwell Jubilee Stadium
4099,Štadión Lokomotívy v Čermeli
4100,King George V Ground
4101,Ram Meadow
4102,Moat Ground
4103,Thamir Stadium
4104,The Silverlands
4105,Avangard Stadium
4106,The Grove
4107,The Harry Williams Riverside Stadium
4108,Hurst Cross
4109,Maccabi Sha'arayim Stadium
4110,New Lodge
4111,Imber Court
4112,Ground Cae-y-Castell
4113,Westfield Lane
4114,Coach and Horses Ground
4115,4G Voice & Data Stadium
4116,Hunts Copse Ground
4117,Stadion Pervomayskiy
4119,Moor Lane
4120,West Lancashire College Stadium
4121,Korabi Stadium
4122,Informstadion
4123,Penydarren Park
4124,Stade Jean Dasnias
4125,South Kesteven Sports Stadium
4126,The Walks
4127,Holm Park
4128,Dean Street
4129,Park Lane
4130,Hardenhuish Park
4131,Štadión AFC Považan
4132,Blindmans Brewery Stadium
4133,Bulpit Lane
4134,War Memorial Athletic Ground
4135,Earlsmead Stadium
4136,Champion Hill
4137,Beveree Stadium
4138,Botswana National Stadium
4139,Howard Booth Park
4140,Zeeco Stadium
4141,Stadio Romanelli
4142,Borough Park
4143,Complexe Sportif Jean Wirtz
4144,Luxembourg-Cents
4145,Hornchurch Stadium
4146,Rowley Park
4147,Maleme Stadium
4148,Municipal Stadium of Eleusina
4149,Trikala Municipal Stadium
4150,Communications Park
4151,The Moatside Stadium
4152,Dales Lane
4153,Tatnam
4154,Rossett Park
4155,Cantilever Park
4156,The Northgate Vehicle Hire Stadium
4157,Wincham Park
4158,Ship Lane
4159,Woodhorn Lane
4160,Dr. José de Matos
4161,El Mundo del Fútbol
4162,Queen Elizabeth II Stadium
4163,Spartakovets Stadium
4164,Kokand Stadium
4165,Campo das Minas
4166,Metallurg Stadium
4167,Ashgabat Stadium
4168,Stadion Tekstilshchik
4169,Stadion Spartak
4170,Stadion Dinamo
4171,Estádio Alferes Pinto Ribeiro
4173,Stadion Elektrometalurh-NFZ
4174,Stadion Kovalivka
4175,Francesco Gabrielli
4176,Fana Stadion
4177,Rolighetsmoen
4178,Sola Stadion
4179,Lassa Idrettspark
4180,KFUM Arena
4181,Stedelijk Sportstadion Hasselt
4182,Begijnhofstadion
4183,Stade Léo Lagrange
4184,Stade Prince Philippe
4185,Damburgstadion
4186,Parque Desportivo do Arnado
4187,Stadion Slavoj Vyšehrad
4188,Městský stadion Benešov
4189,Stadion SK Hanácká Slavia Kroměříž
4190,Arena Lublin
4191,Městský sportovní areál
4192,Letní stadion
4193,Mercedes-Benz Stadium
4194,Park21-Arena
4195,Sportzentrum Anif
4196,Sportplatz Lafnitz
4197,Fußballakademie Burgenland
4198,Sportzentrum Neusiedl
4199,BSFZ-Arena
4200,Messendorf Trainingszentrum
4201,Trainingsgelände Hanappi-Stadion
4202,Generali Arena
4203,Gradski Stadion uz Savu
4204,Stadion u Pricviću
4205,Igralište NK Višnjevac
4206,Stadion Lako
4207,Municipal de Mondim de Basto
4208,Stadiumi Librazhd
4209,Gjorgji Kyçyku Stadium
4210,Stadiumi Andon Lapa
4211,Salyut Stadium
4212,Stadion Mladina
4213,Hellenic Stadium
4214,SIEMENS Energy Stadion
4215,Gradski stadion
4216,Miller Stadium
4217,SC Trnje
4218,Stadion ŠRC Marijan Šuto Mrma
4219,Gradski stadion Sinj
4220,Igralište Opatije
4221,Kagoshima Kamoike Stadium
4222,Sharks Stadium
4223,Estádio Sagrada Esperança
4224,Stadion an der Lohmühle
4225,Fadura
4226,Holbæk Stadion
4228,Stadionul Vointa
4229,Stadionul Juventus
4230,Stadionul Aerostar
4231,Stadionul CFR
4232,Baza Sportivă Jucu
4233,Stadionul Crişana
4234,Tripoli Municipal Stadium
4235,Karasai 
4236,Stadion Stali
4237,Stadion Tadeusza Ślusarskiego
4238,Stadion Miejski Zambrów
4239,WKS Gryf Stadium
4240,Stadion Miejski Jarocin
4241,Stadium OSiR Gorzów Wielkopolski
4242,Stadion Stali Mielec
4243,Myhrer stadion
4244,Stanisława Figasa
4245,Stadion Suche Stawy
4246,Pomlé Stadium
4247,KrayArena
4248,Estádio Dr. Tavares da Silva
4249,Soghlom Avlod Stadium
4250,Gradski Stadion Banovići
4251,Stadium Ivan Chodák
4252,Stadion Midhat Drljević
4253,Stade Bon Rencontre
4254,Stade Marcel Bec
4255,Parc OL
4256,Stadio Ninetto Muscolo
4257,Zakho International Stadium
4258,Romeo Galli
4259,Stadio Comunale
4260,Earlsmead Stadium
4261,The Oakwood
4262,Municipal de Tarazona
4263,Camilo Cano
4264,Estadio Municipal de Santa Eulària
4265,Betoño
4266,Stade Modibo Keïta
4267,Estádio do Real SC
4268,FIU Stadium
4270,Titan Soccer Complex
4271,RGVFC Stadium
4272,Goodman Stadium
4274,Fiscal Manuel Moya Medel
4275,Daejeon Hanbat Sports Complex
4276,Stade Imam Lyes de Médéa
4277,Estadio Municipal Jorge Silva Valenzuela
4278,Kiryat Ata
4279,TimePartner Arena
4280,Stadio Comunale Pasquale Ianniello
4281,SIBRE-Sportpark
4282,Toyota Field
4283,Yashar Mammadzade
4284,Sesquicentenario
4285,Estadio Anna Mercedes Campos
4286,Perilão
4288,Kalar Sports Park
4289,Bloomfields
4290,Estadio José Encarnación Romero
4291,Estadio David Ordoñez Bardales
4292,José Gregorio Martínez
4293,Estadio Guillermo Laza
4294,La Llometa
4295,Estádio Abrão Manoel da Costa
4296,De Maten
4297,Sportpark Ervenbos
4298,Sportpark Drachtser Bos
4299,Sportpark Faas Wilkes
4300,KWABO-stadion
4301,Univé Sportpark
4302,Sportpark De Kuil
4303,Estadio River Plate
4304,Yamaguchi Ishin Park
4305,Campo Abílio Ferreira Oliveira
4306,Estadio Joaquim Maria Batista
4307,Campo Virgilio Durão
4308,Sam Ao Stadium
4309,Estadio Daniel Villa Zapata
4310,Shaoxing Sports Center
4311,Campo do Ventoso
4312,Heinäpää
4313,Kauniaisten Keskuskenttä
4314,Kokkolan Keskuskenttä
4315,Estádio Luso-Brasileiro
4316,Stadio Stadio G. Mancini
4317,Campo do Cevadeiro
4318,Niğde 5 Şubat Stadium
4319,Kemer Belediye Stadyumu
4320,NAMMO Stadion
4321,Hakan Şükür Stadyumu
4322,Doğan Seyfi Atlı
4323,Ahmet Şerifoğlu Stadı
4324,Kastamonu Gazi Stadyumu
4325,Minareliçavuş Spor Tesisleri
4326,Flamingo Park
4327,Mosevejs Sportsplads
4328,Estádio Altos da Glória
4329,Alparslan Türkeş Stadı
4330,Muğla Atatürk Stadium
4331,Darıca Şehir Stadium
4332,Dr. Turhan Kılıçoğlu Stadyumu
4333,Manisa Mümin Özkasap Sahası
4334,Proton City Stadium
4335,Sportpark De Boekhorst
4336,Estádio Edmundo Feix
4337,Brabrand Stadion
4338,Albertão
4339,Antônio Gomes Martins
4340,La Fortaleza
4341,Estadio Stewart Shipton
4342,Astana Arena
4343,Estadio de Talleres
4344,Stade Louis Dior
4345,The Sports Ground
4346,Notodden Stadion
4347,Estádio Antônio Cruz
4348,Campo José da Silva Faria
4349,Stade Agoè-Nyivé
4350,Karis sportplan
4351,Lugogo Stadium
4352,Mandela National Stadium
4353,National Sports Stadium
4354,RCOP-BGU Stadium
4355,Kamëz Stadium
4356,Estádio Elias Arbex
4357,Hillheads Park
4358,Enelco Arena
4359,Nexhip Trungu Stadium
4360,Malmö Stadion
4362,Tegstunets IP
4363,Nuevo Estadio Mondonguero
4364,Victoria Park
4365,Luveve Stadium
4366,Valfredão
4367,Brian Filipi Stadium
4368,San Jorge
4369,Estadio Arturo Jiya Miranda
4370,City Stadium
4371,Estadio Francisco Rivera Escobar
4372,30 de Septiembre
4373,La Planilla
4374,Bunamwaya Stadium
4375,Cần Thơ Stadium
4376,Cao Lãnh Stadium
4377,Nha Trang
4378,Stadionul Spicul
4379,Stade Maurice Trélut
4380,Estadio Sol De Mayo
4381,SOK Olympijskij
4382,Enrique Falco Lichtemberger
4383,Stadion zur Sonnenblume
4384,Olympic Stadium Phnom Penh
4385,RSN Stadium
4387,Suita City Football Stadium
4388,Ninho das Cobras
4389,NSB Arkādija
4390,Yunost Stadium
4391,Dujiangyan Phoenix Stadium
4393,Arizão
4394,Simón Luciano Plazaola
4395,Mariano González
4396,Ness Ziona Stadium
4397,Macau University of Science and Technology Footbal
4398,Verdal stadion
4399,Baotou OSC
4400,Rudong Olympic Sports Center
4402,ABD Stadium
4403,Kampaniakos Stadium
4404,Municipal Stadium Ampelokipi
4405,Fotis Kosmas Stadium
4406,Stadion Miejski
4407,Kokkinochoma Stadium
4408,Rajiv Gandhi Stadium
4409,Antônio David Farina
4410,Estadio Peninsular Pedro Conde
4411,Randaberg Stadion
4412,AMFI Moa Stadion
4413,Brattvåg kunstgress
4414,Stord Stadion
4415,Bjølsen stadion
4416,Stade de l'Épopée
4417,Jotun stadion
4418,Estádio Olival Elias de Morais
4419,Stadio Enrico Rocchi
4420,Sportplatz Rheinau
4421,Sportplatz 3 Sapins
4423,Štadión TJ Iskra Borčice
4424,Stadion FC TVD Slavičín
4425,Stadion Pod Lipou
4426,Stade de la Montée Rouge
4427,Georg-Weber-Stadion
4428,Municipal Stadium
4429,Stadio San Vigilio
4430,Lambert Park
4431,Vodafone Park
4432,Övrevi IP
4433,Avestavallen
4434,Glysisvallen
4435,Grenadjärvallen
4436,Karlslund Arena
4437,NTC Poprad
4438,Norrvalla IP
4439,Strömbergs IP
4440,Gutavallen
4441,Brunna IP
4442,Kabevallen
4443,Stade Armand Chouffet
4444,Municipal 'Solovan'
4445,Arena CSO
4446,Stadio Gustavo Ventura
4447,Comunal
4448,Stadio Ferruccio
4449,Teren de Fotbal
4450,Stadionul Municipal
4451,CT de Londrina
4452,Stadion Luke
4454,Stadion Miejski Bielsko-Biała
4455,Stadion Pelikan
4456,Stadion KS Polkowice
4457,Stade Mohamed Ouali
4458,Stadion Miejski
4459,Stadion KS Soła
4460,Stadio Nunzio Fittipaldi
4461,Thung Thalay Luang Stadium
4462,Nonthaburi Youth Centre Stadium
4463,Estadio de Excursionistas
4464,Gradski stadion Krupa na Vrbasu
4465,Rodrigão
4466,Warrior Field
4467,Jetsmark Stadion
4468,Stade Paul Debrésie
4469,Stade Fernand Sastre
4470,Stade Omnisports
4471,Stade des Alouettes
4472,Stade Paul-Antoniotti
4473,Stade Francis Turcan
4474,Stadio Comunale
4475,Stadio XXV Aprile
4476,Campo Sportivo San Michele
4477,Stadio Carillo Pesenti Pigna
4478,Stadio Giovanni Parisi
4479,Stadio Fausto Coppi
4480,Estadio Municipal de Barranca
4481,Estadio Municipal de Espinar
4482,Estadio Los Chankas
4483,Stadio Fausto Ferrarini
4484,Friedrich-Ebert-Stadion
4485,Aswan Stadium
4486,Olympic Stadium
4487,Stadio Coni Castellina
4488,Bako Kontagora Stadium
4489,Craik Park
4490,Estadio Municipal de Yaiza
4491,Campo Municipal de Fútbol Villa Isabel
4492,Campo Municipal de Santa Mariña
4493,Cyncoed Campus
4494,Estadio Román Valero
4495,Stadium East Field
4496,Estádio João Francisco dos Santos
4497,Estádio Newton Agibert
4498,Hatta Stadium
4499,Ulrico Mursa
4500,Estádio Augusto Bauer
4501,Estádio Municipal Parque do Sabiá
4502,Gabbie Stadium
4503,Marconi Stadium
4504,Olympic Park
4505,Bicentennial Park South
4506,Seymour Shaw Park
4507,Sydney United Sports Centre
4508,Sportcomplex Zoudenbalch
4509,Jack Edwards Reserve
4510,Kingston Heath Soccer Complex
4511,Knights Stadium
4512,SS Anderson Reserve
4513,Sindravellir
4514,Stadionul Orăşenesc
4515,Green Gully Reserve
4516,Bonnyrigg Sports Club
4517,Adelaide City Park
4518,Inglewood Stadium
4519,T.K. Shutter Reserve
4520,Stadion Mračaj
4521,Kartlis Stadioni
4522,Serrekunda East Mini-Stadium
4523,Centennial Park Stadium
4524,City Stadium Elbląg
4525,Stadio Aldo Campo
4526,Delio Cardozo
4527,Estadio Universitario Alberto 'Chivo' Cór
4528,Reinaldo Melo
4529,Stadio Alfredo D'Albertas
4530,Alfredo Terrera
4531,San Marcos
4532,Stade de Lattre-de-Tassigny
4533,Hans Blümel Stadion
4534,Argentino de Quilmes
4535,Oroklini Municipality Stadium
4536,Inhulets Stadium
4537,Avanhard
4538,Sokil Stadium
4539,Barraña
4540,Valle Araguren
4541,Gazituaga
4542,Camp Nou de Morvedre
4543,La Bòbila
4544,Santo Domingo
4545,Stadio Giovanni Paolo II
4546,Martyrs of February Stadium
4547,Bursa Stadium
4548,Estadio Áristocles Castillo
4549,Sportanlage Buchlern
4550,Stade des Peupliers
4551,Centre Sportif de la Charrière
4552,Stadion Spartak
4553,Municipal Argos Stadium
4554,Městský stadion
4555,Municipal Peralada
4556,King Salman Sport City Stadium
4557,Verdão
4558,Stadion Rukh
4559,Municipal Sfântu Gheorghe
4560,Stadio Bruno Nespoli
4561,As Eiroas
4562,Kemal Köksal Stadyumu
4563,Etimesgut Belediye Kemal Atatürk Stadı
4564,Takhti Stadium Tabriz
4565,Pulverwaldkampfbahn
4566,Cromer Park
4567,Heritage Park
4568,Gradski stadion Odzaci
4569,Stadion FK Budućnost
4570,Stadion Dragan Nikolić
4571,Fullicks Stadium
4572,Gemeentelijk Stadion De Roosen
4573,Sportpark Schildman
4574,Complex Koninklijke HFC
4575,Sportpark Zuid
4576,Sportpark Zeelst
4577,Sportpark De Lok
4578,Sportcomplex 't Lood
4579,Nationaal Sportcentrum Papendal
4580,Nieuw Terbregge
4581,Banc of California Stadium
4582,TCF Bank Stadium
4583,Sportpark de Strokel
4584,Sportpark de Kooltuin
4585,Sportpark Ridderkerk
4586,Orhangazi City Stadium
4587,Nesher Stadium
4588,Kazım Karabekir Stadium
4589,Stadio Carlo D'Alcontres
4590,Lekan Salami Stadium
4591,Beylerbeyi 75. Yıl Stadı
4592,Meadowbank Stadium
4593,The Edinburgh Area Civil Service Sports Associatio
4594,Islecroft Stadium
4595,K-Park Training Academy
4596,East Peffermill
4597,Netherdale
4598,Pennypit Park
4599,Yarrow Park
4600,Ainslie Park
4601,Victoria Park
4602,Ferguson Park
4603,Bjelave
4604,Campo de Futebol do Caniçal
4605,King Salman Sport City Stadium
4606,Department of Education Stadium
4607,Stade Jean Donnersbach
4608,Arena CSKA
4609,Stade Municipal
4610,Stadio comunale di Monrupino
4611,Torpedo Stadium
4612,Brežice Stadium
4613,Vipolže Stadium
4614,Makhulong Stadium
4615,Cape Town Stadium
4616,Mthatha Stadium
4618,KaNyamazane Stadium
4619,Coetzenburg Stadium
4620,Old Peter Mokaba Stadium
4621,Andrey-Arena
4622,Stadion Central’nyj im. I.P. Chayka
4623,Millenium
4624,Boris Tropants Stadium
4625,Stade du Boscailles
4626,Burg. A. Lambertsstadion
4627,Stade de Rocourt
4628,Stade Marcel Vignaud
4629,Old Parade Ground
4630,Stade Didier Eloy
4631,Stadion Za parkem
4632,Stadion Litoměřice
4633,Štadión Dolná Ždaňa
4635,Polideportivo Municipal
4636,Krasnodar Stadium
4637,Stadion SK Viktorie Jirny
4639,Stadion SK Uničov
4640,Sportplatz Gerbihof
4641,Stadion Brühl
4642,Herti Allmend Stadion
4643,Edmund-Plambeck-Stadion
4644,Stade de Chailly
4645,Stade Municipal Yverdon
4646,Mills Park
4647,Manahan Stadium
4648,Luxury Paints Stadium
4649,Underwood Park
4650,Spencer Park
4651,Spiegelfeld
4652,CB Smith Reserve
4653,David Barro Stadium
4654,Gradski stadion u Borovu Naselju
4655,Gradski stadion Orašje
4656,Stadion Oboj
4657,Stadion Valbruna
4658,Športski Centar Gola Brda
4659,Municipal Stadium
4660,SOK Olympijskij
4661,Dimotiko Gipedo Lagkadas
4662,Dimotiko Stadio Agion Anargyron
4663,Gipedo EPS Kerkyras
4664,Stadion Mladost
4665,Stadio Zirinio
4666,Stadio Igoumenitsas
4667,Mournies Stadium
4668,Stadio Thivas
4669,Dimotiko Gipedo Vasilikos
4670,Shendi Stadium
4671,Ertl Glas-Stadion
4672,Aulandstadion
4673,Maximilian-Pagl-Stadion
4674,Allianz Stadion
4675,Dibba Al-Hisn Stadium
4676,Arthur Davies Stadium
4677,Sirens Stadium
4678,Gharghur Stadium
4679,Stadio Comunale
4680,Sparekassen Thy Arena
4681,Stadion Grzegorza Duneckiego
4682,Stadion MOSiR
4683,Bill McKinlay Park
4684,Trafalgar Park
4685,Polonia Arena
4686,Stadion MOSiR
4687,Stadion Miejski w Brzegu
4688,Tsarsko Selo Stadium
4689,Krepost Stadium
4690,Gradski stadion
4691,Stade Michel Volnay
4692,Parc des Sports
4693,Stade Jules Ladoumègue
4694,Stade Jean Gallet
4695,Stade Saint-Exupéry
4696,Stade Adolphe Chéron
4697,Stade Saint-Lazare
4698,Stade Municipal
4699,Sur Sports Complex
4700,Stade de la Redoute A
4701,Stade de la Frontière
4702,Stade Henri Seigneur
4703,L'Envol Stadium
4704,Kehdinger Stadion
4705,Mies de Cozada
4706,Sportanlage Reuthinger Weg
4707,Stadion Müllerwiese
4708,Willy-Sachs-Stadion
4709,Mestský štadión Bardejov
4710,Tommaso Dal Molin Stadium
4711,Civitelle
4712,Stadio Mimmo Pavone
4713,Campo Sportivo di Faetano
4714,Stadio di Fiorentino
4715,Centro Sportivo Martorano
4716,Nuovo Stadio
4717,Campo Comunale Lixius Lanusei
4718,Stadio Comunale
4719,Umuahia Township Stadium
4720,Vicente García
4721,Skála Stadium
4722,á Dungasandi
