ID,Forename,Surname,ImageURL
8146,Pál,DÁRDAI,https://cdn.soccerwiki.org/images/manager/8146.png
8147,José Mário,ROCHA,
8148,Aleksandar,VESELINOVIĆ,https://cdn.soccerwiki.org/images/manager/8148.jpg
8149,Ayhan,AKMAN,
8150,René,AUFHAUSER,
8151,David,KEMP,
8152,Almir,GREDIC,
8153,Stanko,POKLEPOVIĆ,https://cdn.soccerwiki.org/images/manager/8153.jpg
8154,Attilio,LOMBARDO,https://cdn.soccerwiki.org/images/manager/8154.jpg
8155,Claudio,BIAGGIO,https://cdn.soccerwiki.org/images/manager/8155.png
8156,Luis,TONELOTTO,
8157,Roberto,DEMUS,
8158,Igor,SIMUTENKOV,
8159,Raúl,PROCOPIO,https://cdn.soccerwiki.org/images/manager/8159.jpg
8160,Hasnuryadi,SULAIMAN,
8161,Romuald,SZUKIEŁOWICZ,https://cdn.soccerwiki.org/images/manager/8161.jpg
8162,Luissana,RAMIREZ,
8163,Marco,HERRERA,
8164,Ionut,NEGOITA,
8165,Lúcio Flávio,DOS SANTOS,
8166,Jimmy,DACK,
8167,Jorge,BARRIOS,
8168,Freddy,VAN ZUTPHEN,https://cdn.soccerwiki.org/images/manager/8168.jpg
8169,Otto,ADDO,https://cdn.soccerwiki.org/images/manager/8169.png
8170,Stanislav,VARGA,
8171,Javier,LÓPEZ,https://cdn.soccerwiki.org/images/manager/8171.jpg
8172,Horacio,ZINGARIELLO,
8173,Walter,FERREIRA,
8174,Chris,ARMAS,
8175,Klodian,DURO,
8176,Víctor,BOTTANIZ,
8177,Germán,BUSTAMANTE,
8178,Pedro,DECHAT,
8179,František,ŠTURMA,
8180,José,VITERBO,https://cdn.soccerwiki.org/images/manager/8180.jpg
8181,Mere,HERMOSO,https://cdn.soccerwiki.org/images/manager/8181.jpg
8182,Derek,SIM,https://cdn.soccerwiki.org/images/manager/8182.jpg
8183,John,WOLYNIEC,
8184,Stanley,EGUMA,
8185,Niek,OOSTERLEE,
8186,Mario,PICÚN,
8187,Robert,ELSTONE,
8188,Roberto,HERNÁNDEZ,
8189,Joachim,LÖW,
8190,Ricardo,PANCALDO,https://cdn.soccerwiki.org/images/manager/8190.png
8191,Carlos,SÁNCHEZ AGUILAR,
8192,Pedro,MUNITIS,https://cdn.soccerwiki.org/images/manager/8192.jpg
8193,Hugo,LEAL,
8194,Giancarlo,RIOLFO,https://cdn.soccerwiki.org/images/manager/8194.jpg
8195,Steve,WALSH,
8196,Håkon Wibe,LUND,https://cdn.soccerwiki.org/images/manager/8196.jpg
8197,Bruno,MARIONI,
8198,Peter,MARKSTEDT,
8199,José,PREVITI,
8200,Marcelo,WERNER,
8201,Sergio,BENET,
8202,Hugo,SMALDONE,
8203,Néstor,COMINO,
8204,Juan Ernesto,SIMÓN,https://cdn.soccerwiki.org/images/manager/8204.jpg
8205,David,VAVRUŠKA,
8206,Neil,HARRIS,https://cdn.soccerwiki.org/images/manager/8206.png
8207,Espen,OLSEN,https://cdn.soccerwiki.org/images/manager/8207.jpg
8208,Gerardo,REINOSO,
8209,Fredrik,WAARA,
8210,Tatsuma,YOSHIDA,https://cdn.soccerwiki.org/images/manager/8210.jpg
8211,Dewan,BADER,
8212,Dennis,HAMLETT,
8213,Rob,VARTUGHIAN,
8214,Martyn,PERT,
8215,Sandy,STEWART,
8216,Sean,MCAULEY,
8217,Robert,STANEK,
8218,Juan Carlos,CRUZ,
8219,Patricio,MAC ALLISTER,
8220,Andrés,ZERILLO,
8221,Ariel,GARCÉ,https://cdn.soccerwiki.org/images/manager/8221.jpg
8222,Giannis,TAOUSIANIS,https://cdn.soccerwiki.org/images/manager/8222.jpg
8223,Manuel,PALOMEQUE,https://cdn.soccerwiki.org/images/manager/8223.jpg
8224,Moon-Sik,CHOI,https://cdn.soccerwiki.org/images/manager/8224.png
8225,Cameron,KNOWLES,https://cdn.soccerwiki.org/images/manager/8225.jpg
8226,Brian,SCHMETZER,
8227,Nicolas,PLATTER,
8228,Paul,TELFER,
8229,Stuart,DOBSON,
8230,Dean,HOLDEN,https://cdn.soccerwiki.org/images/manager/8230.png
8231,Sang-Rae,NOH,
8232,Do-Hoon,KIM,
8233,Ki-Il,NAM,https://cdn.soccerwiki.org/images/manager/8233.jpg
8234,Lee,MCCULLOCH,
8235,Leonardo Alberto,GONZÁLEZ,
8236,Kamal,QULIYEV,https://cdn.soccerwiki.org/images/manager/8236.jpg
8237,Ezequiel,LOZA FERNÁNDEZ,https://cdn.soccerwiki.org/images/manager/8237.jpg
8238,Nikola,SPASOV,https://cdn.soccerwiki.org/images/manager/8238.png
8239,William,BILL GREEN,
8240,Olivier,GUILLOU,
8241,Gao,JINGGANG,
8242,Dominique,ARRIBAGÉ,https://cdn.soccerwiki.org/images/manager/8242.jpg
8243,Yabes,TANURI,
8244,Patricio,HERNÁNDEZ,
8245,Guangqi,GUO,
8246,Sugao,KAMBE,https://cdn.soccerwiki.org/images/manager/8246.jpg
8247,Vicente,DEL BOSQUE,
8248,Tony,LAUGHLAN,
8249,Peter,KNÄBEL,
8250,John,WILSON,
8251,Mark,HOWARD,
8252,Paulo,GRILO,
8253,Didier,OLLÉ-NICOLLE,https://cdn.soccerwiki.org/images/manager/8253.png
8254,Paul,HART,
8255,Rafel,POL,
8256,Luis Miguel,CARRIÓN,https://cdn.soccerwiki.org/images/manager/8256.png
8257,Željko,PETROVIĆ,
8258,Sergio,INCLAN CORDERO,
8259,Christian,AMOROSO,https://cdn.soccerwiki.org/images/manager/8259.jpg
8260,Juan,SABAS,
8261,José Juan,ALMEIDA HERNÁNDEZ,
8262,Steve,GUPPY,
8263,Guillermo,VALENCIA,
8264,Garth,LAGERWEY,
8265,Vadim,KIRILLOV,
8266,Mohammad,MOHAMMADI,
8267,Braeden,CLOUTIER,
8268,Fabio,CELESTINI,https://cdn.soccerwiki.org/images/manager/8268.jpg
8269,Galin,IVANOV,https://cdn.soccerwiki.org/images/manager/8269.jpg
8270,Pablo,FRANCO MARTÍN,
8271,Alberto,PARRAS MIGUEL,
8272,Fernando,DA CRUZ,
8273,Alex,HAY,
8274,Sebastien,ROBERT,
8275,Mateo,GARCÍA,https://cdn.soccerwiki.org/images/manager/8275.jpg
8276,Hristo,KOLEV,https://cdn.soccerwiki.org/images/manager/8276.jpg
8277,Dragan,VUJOVIĆ,
8278,José Manuel,MATEO AZCONA,
8279,Patrice,HADDAD,
8280,Chris,SHUKER,
8281,Daniel,PERJA,
8282,Eduardo,IMBIMBO,
8283,Stamen,BELCHEV,
8284,Sasho,ANGELOV,https://cdn.soccerwiki.org/images/manager/8284.jpg
8285,Oleksandr,BABYCH,https://cdn.soccerwiki.org/images/manager/8285.png
8286,Steve,CLARIDGE,https://cdn.soccerwiki.org/images/manager/8286.jpg
8287,Gregg,BLUNDELL,
8288,Juan Ramón,MARTÍN PASTOR,
8289,Marek,KOŃKO,
8290,Erik,ASSINK,
8291,Angel,STOYKOV,
8292,Manuel,PLASENCIA,
8293,Sergio,ANGULO,
8294,Maciej,TARNOGRODZK,
8295,Mark,PALIOS,
8296,Marcelo,FERNANDES,https://cdn.soccerwiki.org/images/manager/8296.png
8297,Antonio,PUCHE,https://cdn.soccerwiki.org/images/manager/8297.jpg
8298,Alex,PIKE,https://cdn.soccerwiki.org/images/manager/8298.jpg
8299,Walter,KNALLER,
8300,Luciano,DE PAOLA,https://cdn.soccerwiki.org/images/manager/8300.jpg
8301,Damian,MATTHEW,
8302,Edmond,HASANBELLIU,
8303,David,LE FRAPPER,https://cdn.soccerwiki.org/images/manager/8303.jpg
8304,Marek,KONIAREK,
8305,José,ANTONIO ROMERO,
8306,Ryan,NORTHMORE,https://cdn.soccerwiki.org/images/manager/8306.jpg
8307,Gary,CALDWELL,https://cdn.soccerwiki.org/images/manager/8307.jpg
8308,Roger,SANDBERG,https://cdn.soccerwiki.org/images/manager/8308.jpg
8309,Janne,MIAN,https://cdn.soccerwiki.org/images/manager/8309.jpg
8310,Jason,MATTHEWS,https://cdn.soccerwiki.org/images/manager/8310.jpg
8311,Kevin,REEVES,
8312,Markus,VAN AHLEN,
8313,James,FOWLER,https://cdn.soccerwiki.org/images/manager/8313.jpg
8314,Chiquinho,VIANA,https://cdn.soccerwiki.org/images/manager/8314.jpg
8315,Horacio,FABREGAT,https://cdn.soccerwiki.org/images/manager/8315.jpg
8316,Jos,VAN DIJK,https://cdn.soccerwiki.org/images/manager/8316.jpg
8317,Dean,BRENNAN,https://cdn.soccerwiki.org/images/manager/8317.jpg
8318,Víctor,SÁNCHEZ,https://cdn.soccerwiki.org/images/manager/8318.jpg
8319,John,POTTER,
8320,Boro,PRIMORAC,https://cdn.soccerwiki.org/images/manager/8320.png
8321,Jorge,BOMBICINO,
8322,Ángel,TORRES SÁNCHEZ,
8323,Pierluigi,TAMI,
8324,Hamza,HAMZAOĞLU,
8325,Oliver,LEDERER,
8326,Helgi,KOLVIDSSON,
8327,Hubert,AUER,
8328,Andreas,OGRIS,
8329,Oliver,GLASNER,https://cdn.soccerwiki.org/images/manager/8329.png
8330,Daniel,AMOKACHI,
8331,Damir,CANADI,
8332,Hernán,DÍAZ,https://cdn.soccerwiki.org/images/manager/8332.jpg
8333,Gustavo,CAMPAGNUOLO,https://cdn.soccerwiki.org/images/manager/8333.jpg
8334,Goran,VUČEVIĆ,
8335,Bruno,BUHAC,
8336,Josef,SCHNUSENBERG,
8337,Steve,MCKIMM,https://cdn.soccerwiki.org/images/manager/8337.jpg
8338,Róbert,BARBORÍK,
8339,František,CIPRO,
8340,Tomás,BERNADY,https://cdn.soccerwiki.org/images/manager/8340.jpg
8341,Önder,ÖZEN,
8342,Neil,KITCHING,https://cdn.soccerwiki.org/images/manager/8342.jpg
8343,Luděk,KLUSÁČEK,
8344,Giacomo,TEDESCO,https://cdn.soccerwiki.org/images/manager/8344.jpg
8345,Loui,FAZAKERLEY,
8346,Juan Manuel,LANDAIDA,
8347,Daniel,CRAVERO,https://cdn.soccerwiki.org/images/manager/8347.png
8348,Roberto,GONZÁLEZ,
8349,Roberto,FRESNEDOSO,https://cdn.soccerwiki.org/images/manager/8349.jpg
8350,Miguel Ángel,GONZÁLEZ LÓPEZ,
8351,Scott,BARLOW,
8352,Tom,WADE,https://cdn.soccerwiki.org/images/manager/8352.jpg
8353,גבריאל,סילברברג,
8354,Torsten,GÜTSCHOW,
8355,Blaž,SLIŠKOVIĆ,https://cdn.soccerwiki.org/images/manager/8355.jpg
8356,Salavat,GALEYEV,
8357,Roberto,SAUCEDO,https://cdn.soccerwiki.org/images/manager/8357.jpg
8358,Juan Carlos,KOPRIVA,https://cdn.soccerwiki.org/images/manager/8358.png
8359,Rodolfo,DE PAOLI,https://cdn.soccerwiki.org/images/manager/8359.jpg
8360,Gustavo,MODICA,https://cdn.soccerwiki.org/images/manager/8360.jpg
8361,Ucha,SOSIASHVILI,https://cdn.soccerwiki.org/images/manager/8361.jpg
8362,Walter,SABATINI,https://cdn.soccerwiki.org/images/manager/8362.jpg
8363,Tony,WALMSLEY,
8364,Frans,THIJSSEN,https://cdn.soccerwiki.org/images/manager/8364.jpg
8365,Fernando,PORRETTA,
8366,Roberto,ENRÍQUEZ,
8367,Oscar,FERREYRA,
8368,Indalecio,GODOY,
8369,Jens,KIEFER,
8370,Aleksandar,ĐURIĆ,
8371,Daryl,MCMAHON,
8372,Steve,DEVINE,
8373,Marek,MOTYKA,
8374,Janusz,KUDYBA,
8375,Roberto,TORRES,
8376,Luan,ZMIJANI,https://cdn.soccerwiki.org/images/manager/8376.jpg
8377,Mubariz,MANSIMOV,https://cdn.soccerwiki.org/images/manager/8377.jpg
8378,İbrahim Ethem,HACIOSMANOĞLU,https://cdn.soccerwiki.org/images/manager/8378.jpg
8379,Thomas,PEREIRA,
8380,Goran,SUSNJARA,
8381,Dean,RAČUNICA,
8382,Davor,COP,
8383,Iztok,KAPUŠIN,
8384,Vladimir,GAZZAEV,
8385,Francisc,DICAN,
8386,Włodzimierz,GĄSIOR,
8387,Marcin,MARTYNIUK,
8388,Marek,PAPSZUN,
8389,Iurie,OSIPENCO,
8390,Celia Isolina,COSTADO FERRUTI,
8391,Werner,GEGENBAUER,
8392,Giovanni,VAVASSORI,
8393,Arif,ASADOV,
8394,Darren,KELLY,
8395,Alexei,SAVINOV,
8396,Fathi,MABROUK,https://cdn.soccerwiki.org/images/manager/8396.jpg
8397,Jan,EVERSE,
8398,Enrique,MARTÍN MONREAL,https://cdn.soccerwiki.org/images/manager/8398.jpg
8399,Dennis,DEMMERS,
8400,Gastón,GAMBERINI,https://cdn.soccerwiki.org/images/manager/8400.jpg
8401,Elbrus,MAMMADOV,
8402,Marco,BONURA,https://cdn.soccerwiki.org/images/manager/8402.jpg
8403,Massimo,D'URSO,https://cdn.soccerwiki.org/images/manager/8403.jpg
8404,Mark,BRIGGS,
8405,Kristinn Rúnar,JONSSON,https://cdn.soccerwiki.org/images/manager/8405.jpg
8406,Jacek,PASZULEWICZ,
8407,Marius,BACIU,
8408,İbrahim,HALIL KIZIL,
8409,Raúl Celestino,ONOFRI,https://cdn.soccerwiki.org/images/manager/8409.jpg
8410,Olivier,GUÉGAN,https://cdn.soccerwiki.org/images/manager/8410.png
8411,Jani,HONKAVAARA,https://cdn.soccerwiki.org/images/manager/8411.jpg
8412,Igor,CHEREVCHENKO,https://cdn.soccerwiki.org/images/manager/8412.jpg
8413,Adil,KIZIL,
8414,Sebastian Ariel,GÓMEZ,https://cdn.soccerwiki.org/images/manager/8414.jpg
8415,Marcin,WOŁOWIEC,
8416,Marko,PINČIĆ,
8417,Brown,FERGUSON,
8418,Kevin,PHILLIPS,
8419,Dariusz,BANASIK,
8420,Massimo,ODDO,https://cdn.soccerwiki.org/images/manager/8420.png
8421,Mike,STOWELL,
8422,Ariel,PALLANZA,https://cdn.soccerwiki.org/images/manager/8422.jpg
8423,Carlos,CASALELEES,
8424,Nemanja,MILJANOVIĆ,https://cdn.soccerwiki.org/images/manager/8424.jpg
8425,Teddy,SHERINGHAM,https://cdn.soccerwiki.org/images/manager/8425.jpg
8426,Burak,KELES,
8427,Igor,GABRIJELIĆ,
8428,Domingo Augusto,PIANCAZZO,https://cdn.soccerwiki.org/images/manager/8428.jpg
8429,Leandro,NIEHUES,
8430,Eloy,JIMÉNEZ,
8431,Thierry,GOUDET,https://cdn.soccerwiki.org/images/manager/8431.jpg
8432,Łukasz,JARNIK,
8433,Ian,HENDON,https://cdn.soccerwiki.org/images/manager/8433.jpg
8434,Frank,ARNESEN,
8435,Makis,SERGIDIS,
8436,Mahmoud,FEKRI,
8437,Paul,CARDEN,
8438,Humberto,ZUCCARELLI,
8439,Damir,BURIĆ,https://cdn.soccerwiki.org/images/manager/8439.jpg
8440,Martyna,PAJĄCZEK,
8441,Besnik,PRENGA,https://cdn.soccerwiki.org/images/manager/8441.jpg
8442,Silvijo,ČABRAJA,
8443,Mario,ĆUTUK,https://cdn.soccerwiki.org/images/manager/8443.jpg
8444,Valentin,BARIŠIĆ,
8445,Dželaludin,MUHAREMOVIĆ,https://cdn.soccerwiki.org/images/manager/8445.jpg
8446,Modesto,PIANCAZZO,https://cdn.soccerwiki.org/images/manager/8446.jpg
8447,Andy,COOK,
8448,Alexander,KLITZPERA,
8449,Rodríguez Verdejo,MONCHI,https://cdn.soccerwiki.org/images/manager/8449.jpg
8450,Colin,NISH,
8451,Trond,FREDRIKSEN,https://cdn.soccerwiki.org/images/manager/8451.jpg
8452,Jesus,NANDINHO,
8453,Fernando,CURRAS,
8454,Goran,VINCETIĆ,https://cdn.soccerwiki.org/images/manager/8454.jpg
8455,Igor,CVITANOVIĆ,https://cdn.soccerwiki.org/images/manager/8455.jpg
8456,Gabriel,HEINZE,https://cdn.soccerwiki.org/images/manager/8456.png
8457,Juho,RANTALA,
8458,Darren,YOUNG,
8459,Quim,BERTO,https://cdn.soccerwiki.org/images/manager/8459.jpg
8460,Iván,ANIA,https://cdn.soccerwiki.org/images/manager/8460.jpg
8461,Samir,ALIYEV,
8462,Lucas,BERNARDI,https://cdn.soccerwiki.org/images/manager/8462.jpg
8463,Jovanović,ZORAN,
8464,Luke,GARRARD,https://cdn.soccerwiki.org/images/manager/8464.jpg
8465,Dejphon,CHANSIRI,https://cdn.soccerwiki.org/images/manager/8465.jpg
8466,Marek,FABUĽA,
8467,Mirel,RĂDOI,https://cdn.soccerwiki.org/images/manager/8467.jpg
8468,Contanstino,TIRADO BALAGUER,
8469,Luis Filipe,VIEIRA,https://cdn.soccerwiki.org/images/manager/8469.jpg
8470,Dave,KING,
8471,Osvaldo,LESSA,
8472,Marco,ALESSANDRINI,https://cdn.soccerwiki.org/images/manager/8472.jpg
8473,Andrey,PYSHNIK,
8474,Tomislav,MARIĆ,
8475,Federico,GIUNTI,
8476,Massimo,PEDRAZZINI,
8477,Michał,ŻEWŁAKOW,https://cdn.soccerwiki.org/images/manager/8477.jpg
8478,Eren,ŞAFAK,
8479,Fernando,MORIENTES,https://cdn.soccerwiki.org/images/manager/8479.jpg
8480,Valeriy,KRYVENTSOV,
8481,Arnar,GRÉTARSSON,
8482,Ciprian,PRUNĂ,
8483,Raúl,JOSÉ,https://cdn.soccerwiki.org/images/manager/8483.jpg
8484,Sergio,CABRERA,
8485,Bjørn Petter,INGEBRETSEN,https://cdn.soccerwiki.org/images/manager/8485.jpg
8486,Luis,VERA,
8487,Fuad,KRKANOVIĆ,
8488,Iulian,MIHĂESCU,
8489,Rui,AMORIM,https://cdn.soccerwiki.org/images/manager/8489.jpg
8490,Víctor,AFONSO,
8491,Javier,TORRES GÓMEZ,
8492,Mirko,MARIĆ,
8493,Mirko,LABROVIĆ,
8494,Yusuf,ŞIMŞEK,https://cdn.soccerwiki.org/images/manager/8494.jpg
8495,Damir,MILINOVIĆ,
8496,Oliver,OFENTAUSEK,
8497,Nicola,ASCOLI,
8498,John,PEACOCK,
8499,Brajan,NENEZIĆ,
8500,Gerard,LÓPEZ,https://cdn.soccerwiki.org/images/manager/8500.jpg
8501,Gustavo,ROVERANO,
8502,Adnan,DIZDAREVIĆ,
8503,Ramon,ZAMMIT,
8504,Günter,KRONSTEINER,
8505,Michael,CUMMINS,
8506,Dejan,MRVALJEVIĆ,
8507,Danny,BLIND,
8508,Denis,UGAROV,
8509,Alessio,DE PETRILLO,
8510,Nicolás,ANELKA,
8511,Radostin,KISHISHEV,
8512,Bratislav,ŽIVKOVIĆ,https://cdn.soccerwiki.org/images/manager/8512.jpg
8513,Nicola,ROMANIELLO,
8514,Paul,ZAMMIT,https://cdn.soccerwiki.org/images/manager/8514.jpg
8515,Alessio,DELPIANO,
8516,Eric,BLACK,
8517,Johan,WALEM,https://cdn.soccerwiki.org/images/manager/8517.jpg
8518,Admir,ADŽEM,
8519,Stuart,WATKISS,https://cdn.soccerwiki.org/images/manager/8519.jpg
8520,Branko,NISEVIC,
8521,Jhon,GIRALDO,
8522,Marcelo,MABILIA,https://cdn.soccerwiki.org/images/manager/8522.jpg
8523,Milojko,GOŠIĆ,https://cdn.soccerwiki.org/images/manager/8523.jpg
8524,Felice,MAZZÙ,https://cdn.soccerwiki.org/images/manager/8524.jpg
8525,Gary,MCALLISTER,
8526,Rubén,BARAJA,https://cdn.soccerwiki.org/images/manager/8526.png
8527,berylson,JOHN,
8528,Hristo,YANEV,https://cdn.soccerwiki.org/images/manager/8528.png
8529,Hugo,SAVARESE,https://cdn.soccerwiki.org/images/manager/8529.jpg
8530,Arjhan,SRONG-NGAMSUB,https://cdn.soccerwiki.org/images/manager/8530.jpg
8531,Stevan,MOJSILOVIĆ,https://cdn.soccerwiki.org/images/manager/8531.jpg
8532,Giancarlo,D'ASTOLI,https://cdn.soccerwiki.org/images/manager/8532.jpg
8533,Sergio,CHINA,https://cdn.soccerwiki.org/images/manager/8533.jpg
8534,Pim,VAN DORD,https://cdn.soccerwiki.org/images/manager/8534.jpg
8535,Gustavo,MUNÚA,https://cdn.soccerwiki.org/images/manager/8535.png
8536,Sunday,OLISEH,https://cdn.soccerwiki.org/images/manager/8536.jpg
8537,José António,LARANJEIRA,https://cdn.soccerwiki.org/images/manager/8537.jpg
8538,Robert,KELLY,
8539,Jorge,PEREZ,https://cdn.soccerwiki.org/images/manager/8539.jpg
8540,Pasquale,SALERNO,
8541,Yuriy,KROT,
8542,Dušan,KLJAJIĆ,https://cdn.soccerwiki.org/images/manager/8542.jpg
8543,Zoran,POPOVIĆ,https://cdn.soccerwiki.org/images/manager/8543.jpg
8544,David,KANALEC,
8545,Toninho,ANDRADE,https://cdn.soccerwiki.org/images/manager/8545.jpg
8546,Håkan,NORBERG,
8547,Leslie,BURKE,
8548,Gonçalo,ÁLVARO,https://cdn.soccerwiki.org/images/manager/8548.jpg
8549,Nicola,LEGROTTAGLIE,https://cdn.soccerwiki.org/images/manager/8549.jpg
8550,Zoran,MIRKOVIĆ,
8551,Claudio,TENCATI,https://cdn.soccerwiki.org/images/manager/8551.jpg
8552,Daniel,MASONI,
8553,Jean-François,FORTIN,
8554,Thomas,LETSCH,https://cdn.soccerwiki.org/images/manager/8554.png
8555,Simon,OBLAK,
8556,Adrian,IENCSI,
8557,Eduardo,ACEVEDO,https://cdn.soccerwiki.org/images/manager/8557.jpg
8558,Collie,O'NEILL,https://cdn.soccerwiki.org/images/manager/8558.jpg
8559,Michel,SEYDOUX,
8560,Betinho,NASCIMENTO,https://cdn.soccerwiki.org/images/manager/8560.jpg
8561,Feliciano,FONTOURA,
8562,Manfred,BENDER,
8563,Mladen,MILINKOVIĆ,https://cdn.soccerwiki.org/images/manager/8563.jpg
8564,Walid,REGRAGUI,https://cdn.soccerwiki.org/images/manager/8564.png
8565,Jakob,MICHELSEN,https://cdn.soccerwiki.org/images/manager/8565.jpg
8566,Bohumil,PÁNÍK,https://cdn.soccerwiki.org/images/manager/8566.jpg
8567,Eduardo,ESPINEL,https://cdn.soccerwiki.org/images/manager/8567.jpg
8568,Hugo,ALCÂNTARA,https://cdn.soccerwiki.org/images/manager/8568.jpg
8569,Víctor,RIVERO,https://cdn.soccerwiki.org/images/manager/8569.jpg
8570,Leonardo,NASCIMENTO  DE ARAÚJO,https://cdn.soccerwiki.org/images/manager/8570.jpg
8571,Viktor,BULATOV,
8572,Mario,KOVAČEVIĆ,
8573,Ola,BY RISE,https://cdn.soccerwiki.org/images/manager/8573.jpg
8574,Antonio,IRIONDO,
8575,Matt,JANSEN,
8576,Maurilio,SILVA,https://cdn.soccerwiki.org/images/manager/8576.jpg
8577,Antonio,MUNOZ,
8578,Erwin Manuel,DURAN SANTANDER,
8579,Simon,ROZMAN,https://cdn.soccerwiki.org/images/manager/8579.png
8580,Eddy,SÖZER,
8581,Murat,SEROPIAN,https://cdn.soccerwiki.org/images/manager/8581.jpg
8582,Juan Sergio,GUZMÁN,https://cdn.soccerwiki.org/images/manager/8582.jpg
8583,Andrey,TALALAYEV,https://cdn.soccerwiki.org/images/manager/8583.png
8584,Ricardo,SILVA,https://cdn.soccerwiki.org/images/manager/8584.jpg
8585,Volodymyr,MAZYAR,https://cdn.soccerwiki.org/images/manager/8585.jpg
8586,Martin,BADER,
8587,Faisal bin Turki,BIN NASSER,
8588,Jose Miguel,GARRIDO,
8589,Frank,RENZENBRINK,https://cdn.soccerwiki.org/images/manager/8589.jpg
8590,Mark,BURCHILL,
8591,Giuseppe,CARILLO,
8592,Rogério,CORRÊA,
8593,Piotr,PIEKARCZYK,
8594,Igor,GOŁASZEWSKI,
8595,Maciej,BARTOSZEK,https://cdn.soccerwiki.org/images/manager/8595.jpg
8596,Patrick,WINQVIST,
8597,Leonidas,VIAL,
8598,Carlos Miguel,AIDAR,https://cdn.soccerwiki.org/images/manager/8598.jpg
8599,Boncho,GENCHEV,https://cdn.soccerwiki.org/images/manager/8599.png
8600,Arjan,LOUWEN,https://cdn.soccerwiki.org/images/manager/8600.jpg
8601,Robert,BUBNOWICZ,
8602,Damian,GALEJA,
8603,Pepijn,LIJNDERS,
8604,Mijailovic,SVETOZAR,
8605,Miodrag,BOZOVIĆ,https://cdn.soccerwiki.org/images/manager/8605.png
8606,Carlo,REGNO,
8607,Daniel Alejandro,LEMBO BENTANCOR,https://cdn.soccerwiki.org/images/manager/8607.jpg
8608,Leonardo,ROMAY,https://cdn.soccerwiki.org/images/manager/8608.jpg
8609,Christian,BERMAN,https://cdn.soccerwiki.org/images/manager/8609.jpg
8610,Jorge,SANTOS,
8611,Tinnakhon,SOPA,
8612,Laurent,PEYRELADE,https://cdn.soccerwiki.org/images/manager/8612.png
8613,Markus,GELLHAUS,
8614,Valentín,VILLAZÁN,https://cdn.soccerwiki.org/images/manager/8614.jpg
8615,Olivier,SADRAN,https://cdn.soccerwiki.org/images/manager/8615.jpg
8616,Pedro,HIPÓLITO,https://cdn.soccerwiki.org/images/manager/8616.png
8617,Chris,MOYSES,
8618,Danny,COWLEY,https://cdn.soccerwiki.org/images/manager/8618.png
8619,Jens,HÄRTEL,
8620,Sulejman,STAROVA,
8621,Paul,RAYNOR,
8622,Rob,OUDERLAND,
8623,Murathan,DORUK GÜNAL,
8624,Leocir,DALL’ASTRA,
8625,Marcelo,SANT'ANA,
8626,Ariel,HOLAN,https://cdn.soccerwiki.org/images/manager/8626.png
8627,Hugo Ricardo,MATTEA,
8628,Jaime,CARREÑO,
8629,Marcus,LANTZ,
8630,Paul,WARNE,https://cdn.soccerwiki.org/images/manager/8630.png
8631,Eduardo,FENTANES,
8632,Jaime,NEBOT,
8633,Josip,BUTIĆ,
8634,Jasper,STEENS,
8635,Dave,ROBERTSON,
8636,Tale,HEYDAROV,
8637,Carlos Javier,LUACES CARREÑO,https://cdn.soccerwiki.org/images/manager/8637.jpg
8638,Pascal,JANSEN,https://cdn.soccerwiki.org/images/manager/8638.png
8639,Andy,RHODES,
8640,Carlos,ALBERTO SOAVE,
8641,Branko,MILOVANOVIĆ,
8642,Emin,QULÍYEV,https://cdn.soccerwiki.org/images/manager/8642.jpg
8643,Christakis,CHRISTOFOROU,https://cdn.soccerwiki.org/images/manager/8643.jpg
8644,Samuel,NIKAJ,
8645,Manuel,MONTEIRO,
8646,Rob,WESTERLAKEN,
8647,Vešović,RADE,
8648,Felipe,SURIAN,
8649,Dean,AUSTIN,
8650,Héctor,ARZUBIALDE,https://cdn.soccerwiki.org/images/manager/8650.jpg
8651,Robert,VAN RIEL,
8652,Tomasz,TUŁACZ,
8653,Viktor,VUJOŠEVIĆ,
8654,Rodolfo,TAVANA,
8655,Melke,ALAN,
8656,Waguinho,DIAS,
8657,Dursun,IŞIK,
8658,Casemiro,MIOR,
8659,Ridvan,KULLI,
8660,Arturo,NORAMBUENA,
8661,Bart,DE ROOVER,
8662,Colbert,MARLOT,
8663,Eun-Jung,KIM,
8664,dos Santos,ADILSON,
8665,Dražen,MEDIĆ,
8666,Miša,FILIPOVIĆ,https://cdn.soccerwiki.org/images/manager/8666.jpg
8667,Zoran,LONČAR,
8668,Ilija,STOLICA,https://cdn.soccerwiki.org/images/manager/8668.png
8669,Thomas,KÜHN,
8670,Caco,ESPINOZA,
8671,Lie,TI,
8672,Norbert,DÜWEL,
8673,Pavel,HORVÁTH,
8674,Francisco,MELGAR ROOSE,
8675,Ovidiu,BURCA,
8676,Julinho,CAMARGO,
8677,Mario,HUSILLOS,
8678,Alfonso,SERRANO,
8679,Jong-Soo,KO,
8680,Andy,DAWSON,
8681,Katsuhito,KINOSHI,
8682,Daniel,FARRAR,
8683,Eduardo,DOMÍNGUEZ,https://cdn.soccerwiki.org/images/manager/8683.png
8684,Mutlu,TOPÇU,https://cdn.soccerwiki.org/images/manager/8684.jpg
8685,Frank,SINCLAIR,
8686,Darren,DODS,
8687,Gastón,MACHADO,https://cdn.soccerwiki.org/images/manager/8687.jpg
